Memory created, intialized to 0

Text code 0x00000000 (dec index): 0,-> Value : 
30f400080000204530f30001000030f00000000030f101000000e0230000000065207334000000d03f000000006013701a00000010

Byte address 0x00000255 (dec index): 597, Value : 114 , 72
Byte address 0x000002b3 (dec index): 691, Value : 114 , 72
Byte address 0x000002ca (dec index): 714, Value : 114 , 72
Byte address 0x000002cd (dec index): 717, Value : 114 , 72
Byte address 0x000002df (dec index): 735, Value : 114 , 72
Byte address 0x000002f8 (dec index): 760, Value : 114 , 72
Byte address 0x000002ff (dec index): 767, Value : 114 , 72
Byte address 0x0000033f (dec index): 831, Value : 114 , 72
Byte address 0x00000347 (dec index): 839, Value : 114 , 72
Byte address 0x0000034a (dec index): 842, Value : 114 , 72
Byte address 0x00000115 (dec index): 277, Value : 115 , 73
Byte address 0x00000127 (dec index): 295, Value : 115 , 73
Byte address 0x00000137 (dec index): 311, Value : 115 , 73
Byte address 0x0000013f (dec index): 319, Value : 115 , 73
Byte address 0x0000014f (dec index): 335, Value : 115 , 73
Byte address 0x0000015a (dec index): 346, Value : 115 , 73
Byte address 0x00000191 (dec index): 401, Value : 115 , 73
Byte address 0x00000199 (dec index): 409, Value : 115 , 73
Byte address 0x000001ad (dec index): 429, Value : 115 , 73
Byte address 0x000001c3 (dec index): 451, Value : 115 , 73
Byte address 0x000001c9 (dec index): 457, Value : 115 , 73
Byte address 0x000001d2 (dec index): 466, Value : 115 , 73
Byte address 0x000001e8 (dec index): 488, Value : 115 , 73
Byte address 0x000001f1 (dec index): 497, Value : 115 , 73
Byte address 0x000001f2 (dec index): 498, Value : 115 , 73
Byte address 0x000001f6 (dec index): 502, Value : 115 , 73
Byte address 0x00000225 (dec index): 549, Value : 115 , 73
Byte address 0x0000022e (dec index): 558, Value : 115 , 73
Byte address 0x00000270 (dec index): 624, Value : 115 , 73
Byte address 0x00000274 (dec index): 628, Value : 115 , 73
Byte address 0x00000275 (dec index): 629, Value : 115 , 73
Byte address 0x0000027a (dec index): 634, Value : 115 , 73
Byte address 0x0000027e (dec index): 638, Value : 115 , 73
Byte address 0x000002b1 (dec index): 689, Value : 115 , 73
Byte address 0x000002ba (dec index): 698, Value : 115 , 73
Byte address 0x000002c2 (dec index): 706, Value : 115 , 73
Byte address 0x000002d2 (dec index): 722, Value : 115 , 73
Byte address 0x000002f4 (dec index): 756, Value : 115 , 73
Byte address 0x000002fd (dec index): 765, Value : 115 , 73
Byte address 0x00000306 (dec index): 774, Value : 115 , 73
Byte address 0x0000030c (dec index): 780, Value : 115 , 73
Byte address 0x00000311 (dec index): 785, Value : 115 , 73
Byte address 0x00000314 (dec index): 788, Value : 115 , 73
Byte address 0x00000328 (dec index): 808, Value : 115 , 73
Byte address 0x00000334 (dec index): 820, Value : 115 , 73
Byte address 0x0000033c (dec index): 828, Value : 115 , 73
Byte address 0x00000343 (dec index): 835, Value : 115 , 73
Byte address 0x0000010d (dec index): 269, Value : 116 , 74
Byte address 0x00000111 (dec index): 273, Value : 116 , 74
Byte address 0x00000122 (dec index): 290, Value : 116 , 74
Byte address 0x00000124 (dec index): 292, Value : 116 , 74
Byte address 0x0000013d (dec index): 317, Value : 116 , 74
Byte address 0x00000140 (dec index): 320, Value : 116 , 74
Byte address 0x00000147 (dec index): 327, Value : 116 , 74
Byte address 0x00000155 (dec index): 341, Value : 116 , 74
Byte address 0x00000168 (dec index): 360, Value : 116 , 74
Byte address 0x0000017b (dec index): 379, Value : 116 , 74
Byte address 0x00000184 (dec index): 388, Value : 116 , 74
Byte address 0x00000187 (dec index): 391, Value : 116 , 74
Byte address 0x000001a0 (dec index): 416, Value : 116 , 74
Byte address 0x000001a9 (dec index): 425, Value : 116 , 74
Byte address 0x000001af (dec index): 431, Value : 116 , 74
Byte address 0x000001ca (dec index): 458, Value : 116 , 74
Byte address 0x000001ce (dec index): 462, Value : 116 , 74
Byte address 0x000001d4 (dec index): 468, Value : 116 , 74
Byte address 0x000001d7 (dec index): 471, Value : 116 , 74
Byte address 0x000001e2 (dec index): 482, Value : 116 , 74
Byte address 0x000001e9 (dec index): 489, Value : 116 , 74
Byte address 0x000001ed (dec index): 493, Value : 116 , 74
Byte address 0x00000203 (dec index): 515, Value : 116 , 74
Byte address 0x00000208 (dec index): 520, Value : 116 , 74
Byte address 0x0000020c (dec index): 524, Value : 116 , 74
Byte address 0x00000217 (dec index): 535, Value : 116 , 74
Byte address 0x00000226 (dec index): 550, Value : 116 , 74
Byte address 0x0000022a (dec index): 554, Value : 116 , 74
Byte address 0x0000023b (dec index): 571, Value : 116 , 74
Byte address 0x00000262 (dec index): 610, Value : 116 , 74
Byte address 0x00000265 (dec index): 613, Value : 116 , 74
Byte address 0x00000280 (dec index): 640, Value : 116 , 74
Byte address 0x00000283 (dec index): 643, Value : 116 , 74
Byte address 0x0000028f (dec index): 655, Value : 116 , 74
Byte address 0x00000298 (dec index): 664, Value : 116 , 74
Byte address 0x000002a7 (dec index): 679, Value : 116 , 74
Byte address 0x000002b2 (dec index): 690, Value : 116 , 74
Byte address 0x000002b6 (dec index): 694, Value : 116 , 74
Byte address 0x000002d8 (dec index): 728, Value : 116 , 74
Byte address 0x000002d9 (dec index): 729, Value : 116 , 74
Byte address 0x000002fe (dec index): 766, Value : 116 , 74
Byte address 0x00000302 (dec index): 770, Value : 116 , 74
Byte address 0x0000030d (dec index): 781, Value : 116 , 74
Byte address 0x0000031f (dec index): 799, Value : 116 , 74
Byte address 0x00000324 (dec index): 804, Value : 116 , 74
Byte address 0x00000335 (dec index): 821, Value : 116 , 74
Byte address 0x0000033d (dec index): 829, Value : 116 , 74
Byte address 0x0000010e (dec index): 270, Value : 117 , 75
Byte address 0x00000146 (dec index): 326, Value : 117 , 75
Byte address 0x0000017a (dec index): 378, Value : 117 , 75
Byte address 0x00000188 (dec index): 392, Value : 117 , 75
Byte address 0x0000018f (dec index): 399, Value : 117 , 75
Byte address 0x0000019f (dec index): 415, Value : 117 , 75
Byte address 0x000001cc (dec index): 460, Value : 117 , 75
Byte address 0x000001eb (dec index): 491, Value : 117 , 75
Byte address 0x0000020b (dec index): 523, Value : 117 , 75
Byte address 0x00000228 (dec index): 552, Value : 117 , 75
Byte address 0x00000287 (dec index): 647, Value : 117 , 75
Byte address 0x00000290 (dec index): 656, Value : 117 , 75
Byte address 0x000002b4 (dec index): 692, Value : 117 , 75
Byte address 0x00000300 (dec index): 768, Value : 117 , 75
Byte address 0x00000342 (dec index): 834, Value : 117 , 75
Byte address 0x000001c2 (dec index): 450, Value : 118 , 76
Byte address 0x00000253 (dec index): 595, Value : 118 , 76
Byte address 0x0000014d (dec index): 333, Value : 119 , 77
Byte address 0x000001b5 (dec index): 437, Value : 119 , 77
Byte address 0x000001dd (dec index): 477, Value : 119 , 77
Byte address 0x00000206 (dec index): 518, Value : 119 , 77
Byte address 0x0000027d (dec index): 637, Value : 119 , 77
Byte address 0x0000030f (dec index): 783, Value : 119 , 77
Byte address 0x00000143 (dec index): 323, Value : 120 , 78
Byte address 0x0000019c (dec index): 412, Value : 120 , 78
Byte address 0x00000139 (dec index): 313, Value : 121 , 79
Byte address 0x00000162 (dec index): 354, Value : 121 , 79
Byte address 0x000001fd (dec index): 509, Value : 121 , 79
Byte address 0x0000024b (dec index): 587, Value : 121 , 79
Byte address 0x00000285 (dec index): 645, Value : 121 , 79
Byte address 0x00000294 (dec index): 660, Value : 121 , 79
Byte address 0x000002ab (dec index): 683, Value : 121 , 79
Byte address 0x0000033b (dec index): 827, Value : 121 , 79
1: 
00080000
irmovl 0x00000800,r4
2: rrmovl r4,r5
3: 
00010000
irmovl 0x00000100,r3
4: 
00000000
irmovl 0x00000000,r0
5: 
01000000
irmovl 0x00000001,r1
6: movsbl 0x00000000(r3),r2
7: cmpl r2,r0
8: je 0x00000034
9: writeb 0x00000000(r3)
10: addl r1,r3
01000000
00010000

01010000
11: jmp 0x0000001a

jmpcompleted
12: movsbl 0x00000000(r3),r2
13: cmpl r2,r0
14: je 0x00000034
15: writeb 0x00000000(r3)
16: addl r1,r3
01000000
01010000

02010000
17: jmp 0x0000001a

jmpcompleted
18: movsbl 0x00000000(r3),r2
19: cmpl r2,r0
20: je 0x00000034
21: writeb 0x00000000(r3)
22: addl r1,r3
01000000
02010000

03010000
23: jmp 0x0000001a

jmpcompleted
24: movsbl 0x00000000(r3),r2
25: cmpl r2,r0
26: je 0x00000034
27: writeb 0x00000000(r3)
28: addl r1,r3
01000000
03010000

04010000
29: jmp 0x0000001a

jmpcompleted
30: movsbl 0x00000000(r3),r2
31: cmpl r2,r0
32: je 0x00000034
33: writeb 0x00000000(r3)
34: addl r1,r3
01000000
04010000

05010000
35: jmp 0x0000001a

jmpcompleted
36: movsbl 0x00000000(r3),r2
37: cmpl r2,r0
38: je 0x00000034
39: writeb 0x00000000(r3)
40: addl r1,r3
01000000
05010000

06010000
41: jmp 0x0000001a

jmpcompleted
42: movsbl 0x00000000(r3),r2
43: cmpl r2,r0
44: je 0x00000034
45: writeb 0x00000000(r3)
46: addl r1,r3
01000000
06010000

07010000
47: jmp 0x0000001a

jmpcompleted
48: movsbl 0x00000000(r3),r2
49: cmpl r2,r0
50: je 0x00000034
51: writeb 0x00000000(r3)
52: addl r1,r3
01000000
07010000

08010000
53: jmp 0x0000001a

jmpcompleted
54: movsbl 0x00000000(r3),r2
55: cmpl r2,r0
56: je 0x00000034
57: writeb 0x00000000(r3)
58: addl r1,r3
01000000
08010000

09010000
59: jmp 0x0000001a

jmpcompleted
60: movsbl 0x00000000(r3),r2
61: cmpl r2,r0
62: je 0x00000034
63: writeb 0x00000000(r3)
64: addl r1,r3
01000000
09010000

0a010000
65: jmp 0x0000001a

jmpcompleted
66: movsbl 0x00000000(r3),r2
67: cmpl r2,r0
68: je 0x00000034
69: writeb 0x00000000(r3)
70: addl r1,r3
01000000
0a010000

0b010000
71: jmp 0x0000001a

jmpcompleted
72: movsbl 0x00000000(r3),r2
73: cmpl r2,r0
74: je 0x00000034
75: writeb 0x00000000(r3)
76: addl r1,r3
01000000
0b010000

0c010000
77: jmp 0x0000001a

jmpcompleted
78: movsbl 0x00000000(r3),r2
79: cmpl r2,r0
80: je 0x00000034
81: writeb 0x00000000(r3)
82: addl r1,r3
01000000
0c010000

0d010000
83: jmp 0x0000001a

jmpcompleted
84: movsbl 0x00000000(r3),r2
85: cmpl r2,r0
86: je 0x00000034
87: writeb 0x00000000(r3)
88: addl r1,r3
01000000
0d010000

0e010000
89: jmp 0x0000001a

jmpcompleted
90: movsbl 0x00000000(r3),r2
91: cmpl r2,r0
92: je 0x00000034
93: writeb 0x00000000(r3)
94: addl r1,r3
01000000
0e010000

0f010000
95: jmp 0x0000001a

jmpcompleted
96: movsbl 0x00000000(r3),r2
97: cmpl r2,r0
98: je 0x00000034
99: writeb 0x00000000(r3)
100: addl r1,r3
01000000
0f010000

10010000
101: jmp 0x0000001a

jmpcompleted
102: movsbl 0x00000000(r3),r2
103: cmpl r2,r0
104: je 0x00000034
105: writeb 0x00000000(r3)
106: addl r1,r3
01000000
10010000

11010000
107: jmp 0x0000001a

jmpcompleted
108: movsbl 0x00000000(r3),r2
109: cmpl r2,r0
110: je 0x00000034
111: writeb 0x00000000(r3)
112: addl r1,r3
01000000
11010000

12010000
113: jmp 0x0000001a

jmpcompleted
114: movsbl 0x00000000(r3),r2
115: cmpl r2,r0
116: je 0x00000034
117: writeb 0x00000000(r3)
118: addl r1,r3
01000000
12010000

13010000
119: jmp 0x0000001a

jmpcompleted
120: movsbl 0x00000000(r3),r2
121: cmpl r2,r0
122: je 0x00000034
123: writeb 0x00000000(r3)
124: addl r1,r3
01000000
13010000

14010000
125: jmp 0x0000001a

jmpcompleted
126: movsbl 0x00000000(r3),r2
127: cmpl r2,r0
128: je 0x00000034
129: writeb 0x00000000(r3)
130: addl r1,r3
01000000
14010000

15010000
131: jmp 0x0000001a

jmpcompleted
132: movsbl 0x00000000(r3),r2
133: cmpl r2,r0
134: je 0x00000034
135: writeb 0x00000000(r3)
136: addl r1,r3
01000000
15010000

16010000
137: jmp 0x0000001a

jmpcompleted
138: movsbl 0x00000000(r3),r2
139: cmpl r2,r0
140: je 0x00000034
141: writeb 0x00000000(r3)
142: addl r1,r3
01000000
16010000

17010000
143: jmp 0x0000001a

jmpcompleted
144: movsbl 0x00000000(r3),r2
145: cmpl r2,r0
146: je 0x00000034
147: writeb 0x00000000(r3)
148: addl r1,r3
01000000
17010000

18010000
149: jmp 0x0000001a

jmpcompleted
150: movsbl 0x00000000(r3),r2
151: cmpl r2,r0
152: je 0x00000034
153: writeb 0x00000000(r3)
154: addl r1,r3
01000000
18010000

19010000
155: jmp 0x0000001a

jmpcompleted
156: movsbl 0x00000000(r3),r2
157: cmpl r2,r0
158: je 0x00000034
159: writeb 0x00000000(r3)
160: addl r1,r3
01000000
19010000

1a010000
161: jmp 0x0000001a

jmpcompleted
162: movsbl 0x00000000(r3),r2
163: cmpl r2,r0
164: je 0x00000034
165: writeb 0x00000000(r3)
166: addl r1,r3
01000000
1a010000

1b010000
167: jmp 0x0000001a

jmpcompleted
168: movsbl 0x00000000(r3),r2
169: cmpl r2,r0
170: je 0x00000034
171: writeb 0x00000000(r3)
172: addl r1,r3
01000000
1b010000

1c010000
173: jmp 0x0000001a

jmpcompleted
174: movsbl 0x00000000(r3),r2
175: cmpl r2,r0
176: je 0x00000034
177: writeb 0x00000000(r3)
178: addl r1,r3
01000000
1c010000

1d010000
179: jmp 0x0000001a

jmpcompleted
180: movsbl 0x00000000(r3),r2
181: cmpl r2,r0
182: je 0x00000034
183: writeb 0x00000000(r3)
184: addl r1,r3
01000000
1d010000

1e010000
185: jmp 0x0000001a

jmpcompleted
186: movsbl 0x00000000(r3),r2
187: cmpl r2,r0
188: je 0x00000034
189: writeb 0x00000000(r3)
190: addl r1,r3
01000000
1e010000

1f010000
191: jmp 0x0000001a

jmpcompleted
192: movsbl 0x00000000(r3),r2
193: cmpl r2,r0
194: je 0x00000034
195: writeb 0x00000000(r3)
196: addl r1,r3
01000000
1f010000

20010000
197: jmp 0x0000001a

jmpcompleted
198: movsbl 0x00000000(r3),r2
199: cmpl r2,r0
200: je 0x00000034
201: writeb 0x00000000(r3)
202: addl r1,r3
01000000
20010000

21010000
203: jmp 0x0000001a

jmpcompleted
204: movsbl 0x00000000(r3),r2
205: cmpl r2,r0
206: je 0x00000034
207: writeb 0x00000000(r3)
208: addl r1,r3
01000000
21010000

22010000
209: jmp 0x0000001a

jmpcompleted
210: movsbl 0x00000000(r3),r2
211: cmpl r2,r0
212: je 0x00000034
213: writeb 0x00000000(r3)
214: addl r1,r3
01000000
22010000

23010000
215: jmp 0x0000001a

jmpcompleted
216: movsbl 0x00000000(r3),r2
217: cmpl r2,r0
218: je 0x00000034
219: writeb 0x00000000(r3)
220: addl r1,r3
01000000
23010000

24010000
221: jmp 0x0000001a

jmpcompleted
222: movsbl 0x00000000(r3),r2
223: cmpl r2,r0
224: je 0x00000034
225: writeb 0x00000000(r3)
226: addl r1,r3
01000000
24010000

25010000
227: jmp 0x0000001a

jmpcompleted
228: movsbl 0x00000000(r3),r2
229: cmpl r2,r0
230: je 0x00000034
231: writeb 0x00000000(r3)
232: addl r1,r3
01000000
25010000

26010000
233: jmp 0x0000001a

jmpcompleted
234: movsbl 0x00000000(r3),r2
235: cmpl r2,r0
236: je 0x00000034
237: writeb 0x00000000(r3)
238: addl r1,r3
01000000
26010000

27010000
239: jmp 0x0000001a

jmpcompleted
240: movsbl 0x00000000(r3),r2
241: cmpl r2,r0
242: je 0x00000034
243: writeb 0x00000000(r3)
244: addl r1,r3
01000000
27010000

28010000
245: jmp 0x0000001a

jmpcompleted
246: movsbl 0x00000000(r3),r2
247: cmpl r2,r0
248: je 0x00000034
249: writeb 0x00000000(r3)
250: addl r1,r3
01000000
28010000

29010000
251: jmp 0x0000001a

jmpcompleted
252: movsbl 0x00000000(r3),r2
253: cmpl r2,r0
254: je 0x00000034
255: writeb 0x00000000(r3)
256: addl r1,r3
01000000
29010000

2a010000
257: jmp 0x0000001a

jmpcompleted
258: movsbl 0x00000000(r3),r2
259: cmpl r2,r0
260: je 0x00000034
261: writeb 0x00000000(r3)
262: addl r1,r3
01000000
2a010000

2b010000
263: jmp 0x0000001a

jmpcompleted
264: movsbl 0x00000000(r3),r2
265: cmpl r2,r0
266: je 0x00000034
267: writeb 0x00000000(r3)
268: addl r1,r3
01000000
2b010000

2c010000
269: jmp 0x0000001a

jmpcompleted
270: movsbl 0x00000000(r3),r2
271: cmpl r2,r0
272: je 0x00000034
273: writeb 0x00000000(r3)
274: addl r1,r3
01000000
2c010000

2d010000
275: jmp 0x0000001a

jmpcompleted
276: movsbl 0x00000000(r3),r2
277: cmpl r2,r0
278: je 0x00000034
279: writeb 0x00000000(r3)
280: addl r1,r3
01000000
2d010000

2e010000
281: jmp 0x0000001a

jmpcompleted
282: movsbl 0x00000000(r3),r2
283: cmpl r2,r0
284: je 0x00000034
285: writeb 0x00000000(r3)
286: addl r1,r3
01000000
2e010000

2f010000
287: jmp 0x0000001a

jmpcompleted
288: movsbl 0x00000000(r3),r2
289: cmpl r2,r0
290: je 0x00000034
291: writeb 0x00000000(r3)
292: addl r1,r3
01000000
2f010000

30010000
293: jmp 0x0000001a

jmpcompleted
294: movsbl 0x00000000(r3),r2
295: cmpl r2,r0
296: je 0x00000034
297: writeb 0x00000000(r3)
298: addl r1,r3
01000000
30010000

31010000
299: jmp 0x0000001a

jmpcompleted
300: movsbl 0x00000000(r3),r2
301: cmpl r2,r0
302: je 0x00000034
303: writeb 0x00000000(r3)
304: addl r1,r3
01000000
31010000

32010000
305: jmp 0x0000001a

jmpcompleted
306: movsbl 0x00000000(r3),r2
307: cmpl r2,r0
308: je 0x00000034
309: writeb 0x00000000(r3)
310: addl r1,r3
01000000
32010000

33010000
311: jmp 0x0000001a

jmpcompleted
312: movsbl 0x00000000(r3),r2
313: cmpl r2,r0
314: je 0x00000034
315: writeb 0x00000000(r3)
316: addl r1,r3
01000000
33010000

34010000
317: jmp 0x0000001a

jmpcompleted
318: movsbl 0x00000000(r3),r2
319: cmpl r2,r0
320: je 0x00000034
321: writeb 0x00000000(r3)
322: addl r1,r3
01000000
34010000

35010000
323: jmp 0x0000001a

jmpcompleted
324: movsbl 0x00000000(r3),r2
325: cmpl r2,r0
326: je 0x00000034
327: writeb 0x00000000(r3)
328: addl r1,r3
01000000
35010000

36010000
329: jmp 0x0000001a

jmpcompleted
330: movsbl 0x00000000(r3),r2
331: cmpl r2,r0
332: je 0x00000034
333: writeb 0x00000000(r3)
334: addl r1,r3
01000000
36010000

37010000
335: jmp 0x0000001a

jmpcompleted
336: movsbl 0x00000000(r3),r2
337: cmpl r2,r0
338: je 0x00000034
339: writeb 0x00000000(r3)
340: addl r1,r3
01000000
37010000

38010000
341: jmp 0x0000001a

jmpcompleted
342: movsbl 0x00000000(r3),r2
343: cmpl r2,r0
344: je 0x00000034
345: writeb 0x00000000(r3)
346: addl r1,r3
01000000
38010000

39010000
347: jmp 0x0000001a

jmpcompleted
348: movsbl 0x00000000(r3),r2
349: cmpl r2,r0
350: je 0x00000034
351: writeb 0x00000000(r3)
352: addl r1,r3
01000000
39010000

3a010000
353: jmp 0x0000001a

jmpcompleted
354: movsbl 0x00000000(r3),r2
355: cmpl r2,r0
356: je 0x00000034
357: writeb 0x00000000(r3)
358: addl r1,r3
01000000
3a010000

3b010000
359: jmp 0x0000001a

jmpcompleted
360: movsbl 0x00000000(r3),r2
361: cmpl r2,r0
362: je 0x00000034
363: writeb 0x00000000(r3)
364: addl r1,r3
01000000
3b010000

3c010000
365: jmp 0x0000001a

jmpcompleted
366: movsbl 0x00000000(r3),r2
367: cmpl r2,r0
368: je 0x00000034
369: writeb 0x00000000(r3)
370: addl r1,r3
01000000
3c010000

3d010000
371: jmp 0x0000001a

jmpcompleted
372: movsbl 0x00000000(r3),r2
373: cmpl r2,r0
374: je 0x00000034
375: writeb 0x00000000(r3)
376: addl r1,r3
01000000
3d010000

3e010000
377: jmp 0x0000001a

jmpcompleted
378: movsbl 0x00000000(r3),r2
379: cmpl r2,r0
380: je 0x00000034
381: writeb 0x00000000(r3)
382: addl r1,r3
01000000
3e010000

3f010000
383: jmp 0x0000001a

jmpcompleted
384: movsbl 0x00000000(r3),r2
385: cmpl r2,r0
386: je 0x00000034
387: writeb 0x00000000(r3)
388: addl r1,r3
01000000
3f010000

40010000
389: jmp 0x0000001a

jmpcompleted
390: movsbl 0x00000000(r3),r2
391: cmpl r2,r0
392: je 0x00000034
393: writeb 0x00000000(r3)
394: addl r1,r3
01000000
40010000

41010000
395: jmp 0x0000001a

jmpcompleted
396: movsbl 0x00000000(r3),r2
397: cmpl r2,r0
398: je 0x00000034
399: writeb 0x00000000(r3)
400: addl r1,r3
01000000
41010000

42010000
401: jmp 0x0000001a

jmpcompleted
402: movsbl 0x00000000(r3),r2
403: cmpl r2,r0
404: je 0x00000034
405: writeb 0x00000000(r3)
406: addl r1,r3
01000000
42010000

43010000
407: jmp 0x0000001a

jmpcompleted
408: movsbl 0x00000000(r3),r2
409: cmpl r2,r0
410: je 0x00000034
411: writeb 0x00000000(r3)
412: addl r1,r3
01000000
43010000

44010000
413: jmp 0x0000001a

jmpcompleted
414: movsbl 0x00000000(r3),r2
415: cmpl r2,r0
416: je 0x00000034
417: writeb 0x00000000(r3)
418: addl r1,r3
01000000
44010000

45010000
419: jmp 0x0000001a

jmpcompleted
420: movsbl 0x00000000(r3),r2
421: cmpl r2,r0
422: je 0x00000034
423: writeb 0x00000000(r3)
424: addl r1,r3
01000000
45010000

46010000
425: jmp 0x0000001a

jmpcompleted
426: movsbl 0x00000000(r3),r2
427: cmpl r2,r0
428: je 0x00000034
429: writeb 0x00000000(r3)
430: addl r1,r3
01000000
46010000

47010000
431: jmp 0x0000001a

jmpcompleted
432: movsbl 0x00000000(r3),r2
433: cmpl r2,r0
434: je 0x00000034
435: writeb 0x00000000(r3)
436: addl r1,r3
01000000
47010000

48010000
437: jmp 0x0000001a

jmpcompleted
438: movsbl 0x00000000(r3),r2
439: cmpl r2,r0
440: je 0x00000034
441: writeb 0x00000000(r3)
442: addl r1,r3
01000000
48010000

49010000
443: jmp 0x0000001a

jmpcompleted
444: movsbl 0x00000000(r3),r2
445: cmpl r2,r0
446: je 0x00000034
447: writeb 0x00000000(r3)
448: addl r1,r3
01000000
49010000

4a010000
449: jmp 0x0000001a

jmpcompleted
450: movsbl 0x00000000(r3),r2
451: cmpl r2,r0
452: je 0x00000034
453: writeb 0x00000000(r3)
454: addl r1,r3
01000000
4a010000

4b010000
455: jmp 0x0000001a

jmpcompleted
456: movsbl 0x00000000(r3),r2
457: cmpl r2,r0
458: je 0x00000034
459: writeb 0x00000000(r3)
460: addl r1,r3
01000000
4b010000

4c010000
461: jmp 0x0000001a

jmpcompleted
462: movsbl 0x00000000(r3),r2
463: cmpl r2,r0
464: je 0x00000034
465: writeb 0x00000000(r3)
466: addl r1,r3
01000000
4c010000

4d010000
467: jmp 0x0000001a

jmpcompleted
468: movsbl 0x00000000(r3),r2
469: cmpl r2,r0
470: je 0x00000034
471: writeb 0x00000000(r3)
472: addl r1,r3
01000000
4d010000

4e010000
473: jmp 0x0000001a

jmpcompleted
474: movsbl 0x00000000(r3),r2
475: cmpl r2,r0
476: je 0x00000034
477: writeb 0x00000000(r3)
478: addl r1,r3
01000000
4e010000

4f010000
479: jmp 0x0000001a

jmpcompleted
480: movsbl 0x00000000(r3),r2
481: cmpl r2,r0
482: je 0x00000034
483: writeb 0x00000000(r3)
484: addl r1,r3
01000000
4f010000

50010000
485: jmp 0x0000001a

jmpcompleted
486: movsbl 0x00000000(r3),r2
487: cmpl r2,r0
488: je 0x00000034
489: writeb 0x00000000(r3)
490: addl r1,r3
01000000
50010000

51010000
491: jmp 0x0000001a

jmpcompleted
492: movsbl 0x00000000(r3),r2
493: cmpl r2,r0
494: je 0x00000034
495: writeb 0x00000000(r3)
496: addl r1,r3
01000000
51010000

52010000
497: jmp 0x0000001a

jmpcompleted
498: movsbl 0x00000000(r3),r2
499: cmpl r2,r0
500: je 0x00000034
501: writeb 0x00000000(r3)
502: addl r1,r3
01000000
52010000

53010000
503: jmp 0x0000001a

jmpcompleted
504: movsbl 0x00000000(r3),r2
505: cmpl r2,r0
506: je 0x00000034
507: writeb 0x00000000(r3)
508: addl r1,r3
01000000
53010000

54010000
509: jmp 0x0000001a

jmpcompleted
510: movsbl 0x00000000(r3),r2
511: cmpl r2,r0
512: je 0x00000034
513: writeb 0x00000000(r3)
514: addl r1,r3
01000000
54010000

55010000
515: jmp 0x0000001a

jmpcompleted
516: movsbl 0x00000000(r3),r2
517: cmpl r2,r0
518: je 0x00000034
519: writeb 0x00000000(r3)
520: addl r1,r3
01000000
55010000

56010000
521: jmp 0x0000001a

jmpcompleted
522: movsbl 0x00000000(r3),r2
523: cmpl r2,r0
524: je 0x00000034
525: writeb 0x00000000(r3)
526: addl r1,r3
01000000
56010000

57010000
527: jmp 0x0000001a

jmpcompleted
528: movsbl 0x00000000(r3),r2
529: cmpl r2,r0
530: je 0x00000034
531: writeb 0x00000000(r3)
532: addl r1,r3
01000000
57010000

58010000
533: jmp 0x0000001a

jmpcompleted
534: movsbl 0x00000000(r3),r2
535: cmpl r2,r0
536: je 0x00000034
537: writeb 0x00000000(r3)
538: addl r1,r3
01000000
58010000

59010000
539: jmp 0x0000001a

jmpcompleted
540: movsbl 0x00000000(r3),r2
541: cmpl r2,r0
542: je 0x00000034
543: writeb 0x00000000(r3)
544: addl r1,r3
01000000
59010000

5a010000
545: jmp 0x0000001a

jmpcompleted
546: movsbl 0x00000000(r3),r2
547: cmpl r2,r0
548: je 0x00000034
549: writeb 0x00000000(r3)
550: addl r1,r3
01000000
5a010000

5b010000
551: jmp 0x0000001a

jmpcompleted
552: movsbl 0x00000000(r3),r2
553: cmpl r2,r0
554: je 0x00000034
555: writeb 0x00000000(r3)
556: addl r1,r3
01000000
5b010000

5c010000
557: jmp 0x0000001a

jmpcompleted
558: movsbl 0x00000000(r3),r2
559: cmpl r2,r0
560: je 0x00000034
561: writeb 0x00000000(r3)
562: addl r1,r3
01000000
5c010000

5d010000
563: jmp 0x0000001a

jmpcompleted
564: movsbl 0x00000000(r3),r2
565: cmpl r2,r0
566: je 0x00000034
567: writeb 0x00000000(r3)
568: addl r1,r3
01000000
5d010000

5e010000
569: jmp 0x0000001a

jmpcompleted
570: movsbl 0x00000000(r3),r2
571: cmpl r2,r0
572: je 0x00000034
573: writeb 0x00000000(r3)
574: addl r1,r3
01000000
5e010000

5f010000
575: jmp 0x0000001a

jmpcompleted
576: movsbl 0x00000000(r3),r2
577: cmpl r2,r0
578: je 0x00000034
579: writeb 0x00000000(r3)
580: addl r1,r3
01000000
5f010000

60010000
581: jmp 0x0000001a

jmpcompleted
582: movsbl 0x00000000(r3),r2
583: cmpl r2,r0
584: je 0x00000034
585: writeb 0x00000000(r3)
586: addl r1,r3
01000000
60010000

61010000
587: jmp 0x0000001a

jmpcompleted
588: movsbl 0x00000000(r3),r2
589: cmpl r2,r0
590: je 0x00000034
591: writeb 0x00000000(r3)
592: addl r1,r3
01000000
61010000

62010000
593: jmp 0x0000001a

jmpcompleted
594: movsbl 0x00000000(r3),r2
595: cmpl r2,r0
596: je 0x00000034
